Transaction_ID,Date,Origin_Facility,Destination_City,Vehicle_Type,Route_Type,Distance_KM,Package_Weight_KG,Traffic_Conditions,Carbon_Emission_kgCO2e,Is_Eco_Friendly,Vehicle_Standard,Type,CO2_Intensity_g_km,Traffic_Score,Distance_Cat,Weight_Cat
TRX-A026B912,2025-09-09,Makassar Port,Stoneville,Heavy Truck,Inter-City,454.8,2399.9,Low,387.694,0,Thermal Truck,Thermal,852.4494283201407,1,Long-Haul >100km,
TRX-18ABDFC7,2025-07-03,Bandung Hub,North Amber,Electric Van (EV),Mixed Route,14.0,1.8,Low,0.727,1,Electric Van,Electric,51.92857142857143,1,Urban 10-50km,Light <5kg
TRX-C658CC24,2025-01-15,Semarang Depot,East Joseph,Cargo Bicycle,Urban Last Mile,13.5,29.9,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban 10-50km,Heavy 20-100kg
TRX-51227074,2025-07-13,Makassar Port,Williamfurt,Heavy Truck,Inter-City,651.6,683.6,Normal,601.799,0,Thermal Truck,Thermal,923.5712093308778,2,,Bulk >100kg
TRX-B9441EB5,2025-05-20,Medan Distribution,Juliaburgh,Diesel Van (Euro 6),Mixed Route,45.6,19.0,Low,7.011,0,Thermal Van,Thermal,153.75,1,Urban 10-50km,Medium 5-20kg
TRX-AB420584,2025-11-15,Makassar Port,Longfort,Drone Delivery,Urban Last Mile,3.9,2.3,Low,0.021,1,Drone,Electric,5.384615384615385,1,Urban <10km,Light <5kg
TRX-304E9722,2025-05-16,Makassar Port,Port Annashire,Heavy Truck,Inter-City,436.5,1084.1,High,481.667,0,Thermal Truck,Thermal,1103.475372279496,3,Long-Haul >100km,
TRX-A3318899,2025-12-12,Bandung Hub,South Cynthia,Drone Delivery,Urban Last Mile,8.3,10.7,Low,0.056,1,Drone,Electric,6.746987951807228,1,Urban <10km,Medium 5-20kg
TRX-0754A935,2025-10-29,Surabaya Warehouse,West Jessica,Diesel Van (Euro 6),Mixed Route,74.0,19.0,Low,12.616,0,Thermal Van,Thermal,170.48648648648648,1,Suburban 50-100km,Medium 5-20kg
TRX-1CE97733,2025-05-22,Makassar Port,Riddleshire,Drone Delivery,Urban Last Mile,7.9,1.7,Normal,0.039,1,Drone,Electric,4.936708860759493,2,Urban <10km,Light <5kg
TRX-08EFA57C,2025-08-21,Semarang Depot,Kimberlyshire,Electric Van (EV),Mixed Route,119.6,19.7,Low,5.676,1,Electric Van,Electric,47.458193979933114,1,Long-Haul >100km,Medium 5-20kg
TRX-8157B83D,2025-08-09,Medan Distribution,West Timothy,Motorcycle (Courier),Inter-District,26.4,24.1,Normal,2.884,0,Thermal Scooter,Thermal,109.24242424242425,2,Urban 10-50km,Heavy 20-100kg
TRX-F5DFFDD8,2025-07-24,Medan Distribution,Adamchester,Drone Delivery,Urban Last Mile,13.9,28.8,Normal,0.152,1,Drone,Electric,10.93525179856115,2,Urban 10-50km,Heavy 20-100kg
TRX-9DEF7CD4,2025-12-05,Bandung Hub,New Kevin,Diesel Van (Euro 4),Mixed Route,44.8,19.7,High,16.214,0,Thermal Van,Thermal,361.91964285714283,3,Urban 10-50km,Medium 5-20kg
TRX-FBABC861,2025-08-17,Surabaya Warehouse,North John,Drone Delivery,Urban Last Mile,1.4,5.2,Normal,0.009,1,Drone,Electric,6.428571428571429,2,Urban <10km,Medium 5-20kg
TRX-4CFD15FB,2025-05-16,Surabaya Warehouse,Barnesbury,Cargo Bicycle,Urban Last Mile,11.9,22.8,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban 10-50km,Heavy 20-100kg
TRX-794E20CB,2025-06-27,Surabaya Warehouse,Juliestad,Diesel Van (Euro 6),Mixed Route,41.0,4.3,Normal,7.486,0,Thermal Van,Thermal,182.58536585365854,2,Urban 10-50km,Light <5kg
TRX-5762A887,2025-11-24,Makassar Port,Lake Kaylaland,Motorcycle (Courier),Inter-District,29.3,5.6,High,3.753,0,Thermal Scooter,Thermal,128.08873720136518,3,Urban 10-50km,Medium 5-20kg
TRX-36599B68,2025-09-12,Surabaya Warehouse,Obrienborough,Heavy Truck,Inter-City,766.0,4340.3,Low,665.926,0,Thermal Truck,Thermal,869.355091383812,1,,
TRX-423F91D7,2025-09-17,Makassar Port,South Mary,Diesel Van (Euro 6),Mixed Route,42.9,15.7,Normal,8.071,0,Thermal Van,Thermal,188.13519813519815,2,Urban 10-50km,Medium 5-20kg
TRX-F291973C,2025-09-12,Surabaya Warehouse,North Eric,Motorcycle (Courier),Inter-District,28.4,9.9,Severe Congestion,4.542,0,Thermal Scooter,Thermal,159.92957746478874,4,Urban 10-50km,Medium 5-20kg
TRX-7316069F,2025-11-10,Semarang Depot,Aprilberg,Diesel Van (Euro 4),Mixed Route,123.1,29.8,Normal,31.85,0,Thermal Van,Thermal,258.7327376116978,2,Long-Haul >100km,Heavy 20-100kg
TRX-A2F455F7,2026-01-03,Bandung Hub,South Aaronchester,Motorcycle (Courier),Inter-District,10.9,7.1,High,1.435,0,Thermal Scooter,Thermal,131.65137614678898,3,Urban 10-50km,Medium 5-20kg
TRX-FE2AE691,2025-02-21,Bandung Hub,Valentinetown,Diesel Van (Euro 6),Mixed Route,100.9,19.2,Normal,18.744,0,Thermal Van,Thermal,185.7680872150644,2,Long-Haul >100km,Medium 5-20kg
TRX-DC9D314C,2025-03-24,Bandung Hub,Christophershire,Electric Van (EV),Mixed Route,86.7,4.7,High,4.549,1,Electric Van,Electric,52.46828143021914,3,Suburban 50-100km,Light <5kg
TRX-0E781909,2025-01-28,Jakarta Fulfillment Center,Port Brittney,Drone Delivery,Urban Last Mile,5.6,20.8,Severe Congestion,0.054,1,Drone,Electric,9.642857142857144,4,Urban <10km,Heavy 20-100kg
TRX-7C1B43CF,2025-11-14,Bandung Hub,Shannontown,Electric Van (EV),Mixed Route,10.6,9.2,Severe Congestion,0.585,1,Electric Van,Electric,55.18867924528302,4,Urban 10-50km,Medium 5-20kg
TRX-0DC6A148,2025-08-21,Surabaya Warehouse,Andradefort,Diesel Van (Euro 6),Mixed Route,69.2,10.3,High,15.894,0,Thermal Van,Thermal,229.68208092485548,3,Suburban 50-100km,Medium 5-20kg
TRX-122D302F,2025-05-24,Makassar Port,Elijahside,Diesel Van (Euro 4),Mixed Route,75.8,10.9,High,27.949,0,Thermal Van,Thermal,368.7203166226913,3,Suburban 50-100km,Medium 5-20kg
TRX-F873791C,2025-09-25,Surabaya Warehouse,Melindaton,Cargo Bicycle,Urban Last Mile,9.9,25.5,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Heavy 20-100kg
TRX-08498A84,2025-04-24,Jakarta Fulfillment Center,Lake Erikaville,Electric Van (EV),Mixed Route,99.8,12.5,Normal,4.684,1,Electric Van,Electric,46.93386773547094,2,Suburban 50-100km,Medium 5-20kg
TRX-5DC83CE6,2025-05-02,Medan Distribution,Paulville,Diesel Van (Euro 6),Mixed Route,29.9,29.9,High,7.921,0,Thermal Van,Thermal,264.91638795986626,3,Urban 10-50km,Heavy 20-100kg
TRX-BC3AA8C6,2025-05-02,Jakarta Fulfillment Center,Wilsonhaven,Heavy Truck,Inter-City,555.1,3888.1,Normal,490.087,0,Thermal Truck,Thermal,882.8805620608899,2,,
TRX-AFB77FF4,2025-09-15,Makassar Port,South Maryland,Cargo Bicycle,Urban Last Mile,5.5,7.2,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban <10km,Medium 5-20kg
TRX-8E9F52A7,2025-04-26,Jakarta Fulfillment Center,Port Brandon,Heavy Truck,Inter-City,170.5,2474.9,High,192.614,0,Thermal Truck,Thermal,1129.700879765396,3,Long-Haul >100km,
TRX-63D1478C,2025-04-09,Medan Distribution,North Samuel,Electric Van (EV),Mixed Route,36.4,15.6,High,2.048,1,Electric Van,Electric,56.26373626373626,3,Urban 10-50km,Medium 5-20kg
TRX-0B7DC365,2025-12-09,Makassar Port,South Crystalbury,Drone Delivery,Urban Last Mile,1.8,11.1,High,0.015,1,Drone,Electric,8.333333333333334,3,Urban <10km,Medium 5-20kg
TRX-69AC6532,2025-11-13,Semarang Depot,North Julie,Cargo Bicycle,Urban Last Mile,2.7,24.6,High,0.0,1,Electric Bike,Electric,0.0,3,Urban <10km,Heavy 20-100kg
TRX-5BA034DF,2025-09-05,Medan Distribution,Josephton,Electric Van (EV),Mixed Route,25.8,2.9,Normal,1.278,1,Electric Van,Electric,49.53488372093023,2,Urban 10-50km,Light <5kg
TRX-9010A30C,2025-12-19,Surabaya Warehouse,Veronicaview,Heavy Truck,Inter-City,606.7,1720.5,High,751.444,0,Thermal Truck,Thermal,1238.5759024229437,3,,
TRX-2B64FB2F,2025-12-02,Makassar Port,Port Ianfurt,Motorcycle (Courier),Inter-District,33.1,9.0,High,4.373,0,Thermal Scooter,Thermal,132.11480362537765,3,Urban 10-50km,Medium 5-20kg
TRX-0C663BE6,2025-01-12,Bandung Hub,Elizabethburgh,Cargo Bicycle,Urban Last Mile,8.4,2.5,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Light <5kg
TRX-3AB00388,2025-03-05,Jakarta Fulfillment Center,West Dannyshire,Heavy Truck,Inter-City,765.0,1301.3,High,954.735,0,Thermal Truck,Thermal,1248.0196078431372,3,,
TRX-0F394E83,2025-12-27,Bandung Hub,Frankview,Diesel Van (Euro 4),Mixed Route,47.5,11.6,High,17.523,0,Thermal Van,Thermal,368.90526315789475,3,Urban 10-50km,Medium 5-20kg
TRX-CA8CBC85,2025-04-30,Medan Distribution,East Robertmouth,Motorcycle (Courier),Inter-District,36.1,7.8,High,4.562,0,Thermal Scooter,Thermal,126.37119113573407,3,Urban 10-50km,Medium 5-20kg
TRX-E4495C2A,2025-06-06,Semarang Depot,Port Cathymouth,Motorcycle (Courier),Inter-District,32.9,28.6,Low,3.317,0,Thermal Scooter,Thermal,100.82066869300913,1,Urban 10-50km,Heavy 20-100kg
TRX-10B7BE01,2025-09-07,Surabaya Warehouse,Rayview,Drone Delivery,Urban Last Mile,12.4,4.1,High,0.08,1,Drone,Electric,6.451612903225806,3,Urban 10-50km,Light <5kg
TRX-0835A3B2,2025-07-15,Makassar Port,Bairdmouth,Cargo Bicycle,Urban Last Mile,12.6,3.6,High,0.0,1,Electric Bike,Electric,0.0,3,Urban 10-50km,Light <5kg
TRX-F6D3F9DD,2025-08-10,Makassar Port,Burkeborough,Drone Delivery,Urban Last Mile,14.1,1.2,High,0.079,1,Drone,Electric,5.602836879432624,3,Urban 10-50km,Light <5kg
TRX-BABD7F7A,2025-05-05,Surabaya Warehouse,Marshallmouth,Electric Van (EV),Mixed Route,10.7,23.5,High,0.566,1,Electric Van,Electric,52.89719626168225,3,Urban 10-50km,Heavy 20-100kg
TRX-6D30112D,2025-08-05,Bandung Hub,Lake Sherri,Motorcycle (Courier),Inter-District,37.7,29.7,Normal,4.28,0,Thermal Scooter,Thermal,113.52785145888593,2,Urban 10-50km,Heavy 20-100kg
TRX-B8120E4B,2025-01-19,Medan Distribution,South Jamesshire,Cargo Bicycle,Urban Last Mile,13.0,17.1,High,0.0,1,Electric Bike,Electric,0.0,3,Urban 10-50km,Medium 5-20kg
TRX-A4B161C3,2025-02-26,Makassar Port,New Eddiechester,Cargo Bicycle,Urban Last Mile,6.2,17.2,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Medium 5-20kg
TRX-E4C8BB7C,2025-06-29,Surabaya Warehouse,Kellystad,Electric Van (EV),Mixed Route,15.4,1.7,Normal,0.815,1,Electric Van,Electric,52.92207792207792,2,Urban 10-50km,Light <5kg
TRX-9678E0E3,2025-08-09,Bandung Hub,Louismouth,Diesel Van (Euro 4),Mixed Route,50.5,28.4,Low,13.816,0,Thermal Van,Thermal,273.58415841584156,1,Suburban 50-100km,Heavy 20-100kg
TRX-21C5EE25,2025-11-21,Medan Distribution,South Brittanymouth,Diesel Van (Euro 4),Mixed Route,140.4,16.6,Severe Congestion,65.137,0,Thermal Van,Thermal,463.9387464387464,4,Long-Haul >100km,Medium 5-20kg
TRX-3FD9C055,2025-06-15,Makassar Port,West Samantha,Motorcycle (Courier),Inter-District,35.7,23.6,High,4.482,0,Thermal Scooter,Thermal,125.54621848739495,3,Urban 10-50km,Heavy 20-100kg
TRX-2AA118C1,2025-05-15,Semarang Depot,Lake Robert,Cargo Bicycle,Urban Last Mile,12.1,9.2,Severe Congestion,0.0,1,Electric Bike,Electric,0.0,4,Urban 10-50km,Medium 5-20kg
TRX-A47855A9,2025-11-30,Surabaya Warehouse,North Eddie,Diesel Van (Euro 4),Mixed Route,57.9,27.3,High,22.307,0,Thermal Van,Thermal,385.2677029360967,3,Suburban 50-100km,Heavy 20-100kg
TRX-AD19317E,2025-01-10,Makassar Port,Port David,Electric Van (EV),Mixed Route,101.0,13.6,Normal,5.367,1,Electric Van,Electric,53.13861386138614,2,Long-Haul >100km,Medium 5-20kg
TRX-50260398,2025-04-27,Makassar Port,West Marisa,Cargo Bicycle,Urban Last Mile,11.2,11.1,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban 10-50km,Medium 5-20kg
TRX-B60BFB1C,2025-08-10,Jakarta Fulfillment Center,Johnsonborough,Drone Delivery,Urban Last Mile,13.9,16.3,High,0.11,1,Drone,Electric,7.913669064748201,3,Urban 10-50km,Medium 5-20kg
TRX-2163F521,2025-03-20,Bandung Hub,North Derrickland,Diesel Van (Euro 6),Mixed Route,34.2,4.1,Low,6.066,0,Thermal Van,Thermal,177.36842105263156,1,Urban 10-50km,Light <5kg
TRX-665ECBEF,2025-10-30,Semarang Depot,New Richard,Cargo Bicycle,Urban Last Mile,2.9,25.9,High,0.0,1,Electric Bike,Electric,0.0,3,Urban <10km,Heavy 20-100kg
TRX-336CD898,2025-12-29,Jakarta Fulfillment Center,South Gary,Cargo Bicycle,Urban Last Mile,4.6,9.2,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban <10km,Medium 5-20kg
TRX-B9DA43E0,2025-05-16,Makassar Port,Gomezside,Drone Delivery,Urban Last Mile,1.4,26.3,Normal,0.014,1,Drone,Electric,10.0,2,Urban <10km,Heavy 20-100kg
TRX-BD281FE7,2025-05-02,Semarang Depot,Amandaton,Diesel Van (Euro 6),Mixed Route,24.2,20.0,Normal,4.586,0,Thermal Van,Thermal,189.50413223140495,2,Urban 10-50km,Medium 5-20kg
TRX-76169D94,2025-06-13,Semarang Depot,Port Ericmouth,Electric Van (EV),Mixed Route,108.5,15.5,Low,5.509,1,Electric Van,Electric,50.774193548387096,1,Long-Haul >100km,Medium 5-20kg
TRX-18775C47,2025-08-23,Makassar Port,Aguilarfurt,Cargo Bicycle,Urban Last Mile,10.0,19.0,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Medium 5-20kg
TRX-C1446C1E,2025-06-09,Bandung Hub,New Richard,Heavy Truck,Inter-City,767.9,2176.8,High,864.415,0,Thermal Truck,Thermal,1125.686938403438,3,,
TRX-2F98D5D6,2025-11-29,Jakarta Fulfillment Center,West David,Drone Delivery,Urban Last Mile,6.8,18.0,Normal,0.058,1,Drone,Electric,8.529411764705882,2,Urban <10km,Medium 5-20kg
TRX-B9AC0445,2025-09-20,Jakarta Fulfillment Center,Huntbury,Motorcycle (Courier),Inter-District,21.2,19.3,Normal,2.143,0,Thermal Scooter,Thermal,101.08490566037736,2,Urban 10-50km,Medium 5-20kg
TRX-5FAC28BF,2025-12-31,Surabaya Warehouse,Lake Michaelchester,Heavy Truck,Inter-City,297.7,2709.4,Low,255.347,0,Thermal Truck,Thermal,857.7326167282499,1,Long-Haul >100km,
TRX-B6B60ABD,2025-12-17,Surabaya Warehouse,North Samantha,Electric Van (EV),Mixed Route,147.8,3.7,Normal,6.886,1,Electric Van,Electric,46.589986468200266,2,Long-Haul >100km,Light <5kg
TRX-AC49F750,2025-01-07,Bandung Hub,Matthewsfort,Drone Delivery,Urban Last Mile,1.7,17.7,High,0.014,1,Drone,Electric,8.23529411764706,3,Urban <10km,Medium 5-20kg
TRX-D501FC39,2025-04-23,Semarang Depot,Joyhaven,Heavy Truck,Inter-City,731.5,1769.0,High,792.079,0,Thermal Truck,Thermal,1082.8147641831852,3,,
TRX-F8FF3A7E,2025-12-08,Semarang Depot,Marytown,Heavy Truck,Inter-City,300.8,4744.7,Normal,272.375,0,Thermal Truck,Thermal,905.501994680851,2,Long-Haul >100km,
TRX-E093E439,2025-04-07,Jakarta Fulfillment Center,Catherineside,Cargo Bicycle,Urban Last Mile,8.6,21.3,Low,0.0,1,Electric Bike,Electric,0.0,1,Urban <10km,Heavy 20-100kg
TRX-3E65AAF0,2025-09-20,Semarang Depot,Mendozachester,Electric Van (EV),Mixed Route,14.3,15.9,Normal,0.696,1,Electric Van,Electric,48.671328671328666,2,Urban 10-50km,Medium 5-20kg
TRX-752AC7DB,2025-05-02,Jakarta Fulfillment Center,Williamsmouth,Motorcycle (Courier),Inter-District,14.7,20.5,Normal,1.603,0,Thermal Scooter,Thermal,109.04761904761905,2,Urban 10-50km,Heavy 20-100kg
TRX-FFD20EEB,2025-01-13,Medan Distribution,Castroside,Electric Van (EV),Mixed Route,108.6,29.5,High,5.639,1,Electric Van,Electric,51.92449355432781,3,Long-Haul >100km,Heavy 20-100kg
TRX-2AF22174,2025-01-12,Bandung Hub,Staceyberg,Drone Delivery,Urban Last Mile,1.1,12.1,Normal,0.008,1,Drone,Electric,7.2727272727272725,2,Urban <10km,Medium 5-20kg
TRX-5FAEC386,2025-01-22,Semarang Depot,Lake Melissaberg,Diesel Van (Euro 4),Mixed Route,81.6,19.6,High,28.528,0,Thermal Van,Thermal,349.6078431372549,3,Suburban 50-100km,Medium 5-20kg
TRX-20BF6BAB,2025-01-03,Medan Distribution,Harveyport,Heavy Truck,Inter-City,161.8,4195.3,Low,129.285,0,Thermal Truck,Thermal,799.0420271940667,1,Long-Haul >100km,
TRX-1F39E4EE,2025-07-24,Semarang Depot,Port Dennis,Motorcycle (Courier),Inter-District,20.0,25.7,Low,1.885,0,Thermal Scooter,Thermal,94.25,1,Urban 10-50km,Heavy 20-100kg
TRX-4654C170,2025-11-23,Makassar Port,New Johnberg,Electric Van (EV),Mixed Route,117.4,11.8,Normal,6.065,1,Electric Van,Electric,51.66098807495741,2,Long-Haul >100km,Medium 5-20kg
TRX-D04D2729,2025-08-06,Semarang Depot,Haileyton,Drone Delivery,Urban Last Mile,4.8,10.8,Low,0.036,1,Drone,Electric,7.5,1,Urban <10km,Medium 5-20kg
TRX-8CB5B87D,2025-01-29,Surabaya Warehouse,South Vickie,Heavy Truck,Inter-City,623.1,2027.5,Normal,577.827,0,Thermal Truck,Thermal,927.3423206547906,2,,
TRX-12EC4402,2025-12-22,Makassar Port,Port Stephenberg,Drone Delivery,Urban Last Mile,9.4,19.5,Normal,0.08,1,Drone,Electric,8.51063829787234,2,Urban <10km,Medium 5-20kg
TRX-9402CA15,2025-11-17,Makassar Port,East Michael,Drone Delivery,Urban Last Mile,11.8,25.5,Normal,0.122,1,Drone,Electric,10.338983050847457,2,Urban 10-50km,Heavy 20-100kg
TRX-84751B45,2025-10-06,Makassar Port,Carterport,Drone Delivery,Urban Last Mile,14.9,2.3,High,0.087,1,Drone,Electric,5.8389261744966445,3,Urban 10-50km,Light <5kg
TRX-139A4E44,2025-10-09,Medan Distribution,Andersonmouth,Motorcycle (Courier),Inter-District,15.2,11.0,Normal,1.421,0,Thermal Scooter,Thermal,93.48684210526316,2,Urban 10-50km,Medium 5-20kg
TRX-19578480,2025-10-14,Medan Distribution,South Brandi,Drone Delivery,Urban Last Mile,13.6,21.9,Normal,0.122,1,Drone,Electric,8.970588235294118,2,Urban 10-50km,Heavy 20-100kg
TRX-0B68A6E5,2025-11-21,Surabaya Warehouse,Lake Christineberg,Drone Delivery,Urban Last Mile,2.9,14.6,High,0.026,1,Drone,Electric,8.965517241379311,3,Urban <10km,Medium 5-20kg
TRX-336D70AD,2025-08-25,Semarang Depot,Raymondton,Diesel Van (Euro 6),Mixed Route,19.5,1.3,Severe Congestion,6.362,0,Thermal Van,Thermal,326.2564102564103,4,Urban 10-50km,Light <5kg
TRX-217244C7,2025-10-04,Jakarta Fulfillment Center,Mayberg,Cargo Bicycle,Urban Last Mile,8.2,10.6,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Medium 5-20kg
TRX-3FFEE61D,2025-11-09,Bandung Hub,Chelseafort,Diesel Van (Euro 4),Mixed Route,26.0,7.7,Normal,7.203,0,Thermal Van,Thermal,277.03846153846155,2,Urban 10-50km,Medium 5-20kg
TRX-EB5FC6F5,2025-05-18,Makassar Port,Port Melissamouth,Diesel Van (Euro 6),Mixed Route,127.2,4.0,Severe Congestion,38.84,0,Thermal Van,Thermal,305.3459119496855,4,Long-Haul >100km,Light <5kg
TRX-5140C1E3,2025-04-13,Bandung Hub,West Ricardoport,Electric Van (EV),Mixed Route,85.4,4.0,Normal,4.209,1,Electric Van,Electric,49.285714285714285,2,Suburban 50-100km,Light <5kg
TRX-E0E4FB20,2025-01-30,Bandung Hub,Lesliebury,Heavy Truck,Inter-City,227.6,2216.9,Normal,195.971,0,Thermal Truck,Thermal,861.0325131810193,2,Long-Haul >100km,
TRX-FF295358,2025-01-30,Medan Distribution,New Johnchester,Electric Van (EV),Mixed Route,137.2,6.0,High,7.034,1,Electric Van,Electric,51.268221574344025,3,Long-Haul >100km,Medium 5-20kg
TRX-8951B91A,2025-09-18,Bandung Hub,Patrickhaven,Motorcycle (Courier),Inter-District,6.1,1.2,Normal,0.534,0,Thermal Scooter,Thermal,87.54098360655738,2,Urban <10km,Light <5kg
TRX-F691AAE2,2025-09-18,Surabaya Warehouse,Hickschester,Diesel Van (Euro 6),Mixed Route,137.1,5.9,Low,27.365,0,Thermal Van,Thermal,199.59883296863603,1,Long-Haul >100km,Medium 5-20kg
TRX-B7612E65,2025-05-11,Medan Distribution,Port Jasonshire,Diesel Van (Euro 6),Mixed Route,81.2,16.8,High,18.681,0,Thermal Van,Thermal,230.0615763546798,3,Suburban 50-100km,Medium 5-20kg
TRX-4BE21C9D,2025-03-28,Makassar Port,Ricemouth,Heavy Truck,Inter-City,342.8,3329.6,Severe Congestion,483.249,0,Thermal Truck,Thermal,1409.7112018669777,4,Long-Haul >100km,
TRX-FD8AD207,2025-02-27,Bandung Hub,Sharptown,Cargo Bicycle,Urban Last Mile,14.7,30.0,High,0.0,1,Electric Bike,Electric,0.0,3,Urban 10-50km,Heavy 20-100kg
TRX-714335C1,2025-11-25,Bandung Hub,North William,Cargo Bicycle,Urban Last Mile,14.2,13.2,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban 10-50km,Medium 5-20kg
TRX-771C8C0D,2025-02-08,Jakarta Fulfillment Center,New Johnland,Motorcycle (Courier),Inter-District,9.5,9.5,Low,0.846,0,Thermal Scooter,Thermal,89.05263157894737,1,Urban <10km,Medium 5-20kg
TRX-93DDF77F,2025-12-27,Jakarta Fulfillment Center,South Nancyfurt,Motorcycle (Courier),Inter-District,21.1,23.7,Normal,2.183,0,Thermal Scooter,Thermal,103.45971563981043,2,Urban 10-50km,Heavy 20-100kg
TRX-B05AD288,2025-11-27,Bandung Hub,East Joshua,Electric Van (EV),Mixed Route,23.4,14.0,Normal,1.246,1,Electric Van,Electric,53.24786324786325,2,Urban 10-50km,Medium 5-20kg
TRX-77E8C0E2,2025-03-29,Medan Distribution,Josephborough,Drone Delivery,Urban Last Mile,2.1,12.2,High,0.017,1,Drone,Electric,8.095238095238095,3,Urban <10km,Medium 5-20kg
TRX-817F6693,2025-08-02,Makassar Port,Lake Karen,Electric Van (EV),Mixed Route,70.0,10.4,Normal,3.341,1,Electric Van,Electric,47.72857142857143,2,Suburban 50-100km,Medium 5-20kg
TRX-12927E41,2025-05-30,Bandung Hub,Griffithberg,Cargo Bicycle,Urban Last Mile,9.5,2.0,High,0.0,1,Electric Bike,Electric,0.0,3,Urban <10km,Light <5kg
TRX-2A58A435,2025-11-08,Makassar Port,West Christinaland,Diesel Van (Euro 4),Mixed Route,133.4,4.3,Normal,39.024,0,Thermal Van,Thermal,292.53373313343326,2,Long-Haul >100km,Light <5kg
TRX-1079EB43,2025-11-06,Makassar Port,South Isaac,Motorcycle (Courier),Inter-District,38.2,11.2,Severe Congestion,5.963,0,Thermal Scooter,Thermal,156.09947643979058,4,Urban 10-50km,Medium 5-20kg
TRX-6A86F454,2025-05-19,Medan Distribution,Williamstown,Drone Delivery,Urban Last Mile,12.4,29.6,High,0.153,1,Drone,Electric,12.338709677419354,3,Urban 10-50km,Heavy 20-100kg
TRX-5DD4D7AF,2025-10-14,Semarang Depot,North Nancyport,Electric Van (EV),Mixed Route,22.8,16.5,Normal,1.16,1,Electric Van,Electric,50.87719298245614,2,Urban 10-50km,Medium 5-20kg
TRX-5D64E66B,2025-04-29,Makassar Port,Jonestown,Cargo Bicycle,Urban Last Mile,2.0,11.0,Severe Congestion,0.0,1,Electric Bike,Electric,0.0,4,Urban <10km,Medium 5-20kg
TRX-89B8A3D0,2025-07-07,Bandung Hub,Port Brandi,Electric Van (EV),Mixed Route,142.5,15.1,Normal,7.208,1,Electric Van,Electric,50.58245614035088,2,Long-Haul >100km,Medium 5-20kg
TRX-57CE21C8,2025-06-27,Makassar Port,Thompsonfurt,Diesel Van (Euro 4),Mixed Route,110.7,0.8,Normal,30.589,0,Thermal Van,Thermal,276.32339656729897,2,Long-Haul >100km,Light <5kg
TRX-6847C61F,2025-08-01,Makassar Port,North Sarafurt,Heavy Truck,Inter-City,217.4,1265.3,High,240.06,0,Thermal Truck,Thermal,1104.2318307267708,3,Long-Haul >100km,
TRX-C93B6D5B,2025-08-13,Medan Distribution,Hancockbury,Motorcycle (Courier),Inter-District,38.3,15.7,High,4.994,0,Thermal Scooter,Thermal,130.3916449086162,3,Urban 10-50km,Medium 5-20kg
TRX-694D91C9,2025-04-25,Makassar Port,Lauraside,Drone Delivery,Urban Last Mile,14.8,15.0,Severe Congestion,0.137,1,Drone,Electric,9.256756756756756,4,Urban 10-50km,Medium 5-20kg
TRX-724F96FD,2025-01-07,Surabaya Warehouse,East Joseph,Electric Van (EV),Mixed Route,103.7,15.8,Low,4.86,1,Electric Van,Electric,46.865959498553515,1,Long-Haul >100km,Medium 5-20kg
TRX-9D71E481,2025-10-03,Semarang Depot,Kathleenfort,Motorcycle (Courier),Inter-District,16.9,26.5,Severe Congestion,2.844,0,Thermal Scooter,Thermal,168.28402366863907,4,Urban 10-50km,Heavy 20-100kg
TRX-4C224893,2025-01-29,Jakarta Fulfillment Center,South Christina,Cargo Bicycle,Urban Last Mile,6.5,16.7,Normal,0.0,1,Electric Bike,Electric,0.0,2,Urban <10km,Medium 5-20kg
TRX-569091D9,2025-11-29,Makassar Port,Lake Austin,Heavy Truck,Inter-City,231.8,2637.7,Severe Congestion,338.576,0,Thermal Truck,Thermal,1460.6384814495254,4,Long-Haul >100km,
TRX-73A7AD62,2025-02-18,Surabaya Warehouse,Juliechester,Heavy Truck,Inter-City,699.9,3593.5,Normal,639.581,0,Thermal Truck,Thermal,913.8176882411774,2,,
